video_id,title,publishedAt,duration,dimension,definition,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags,dateExtract
NmosxZFa3Qk,SHINZO ABE: Chính trị gia ĐỊNH HÌNH NHẬT BẢN thời hiện đại | Minh HD | THẾ GIỚI,2022-07-20T13:00:25Z,PT10M58S,2d,hd,94991,1215,,0,113,"['Minh HD', 'Pinkdot', 'SHINZO ABE: Chính trị gia ĐỊNH HÌNH NHẬT BẢN thời hiện đại', 'SHINZO ABE: Chính trị gia ĐỊNH HÌNH NHẬT BẢN thời hiện đại | Minh HD | THẾ GIỚI', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:16.746672
mRPOJev_2jU,CÁI GIÁ CỦA TÌNH YÊU | Limitless | YÊU,2022-07-19T13:00:35Z,PT10M46S,2d,hd,58174,1848,,0,58,"['CÁI GIÁ CỦA TÌNH YÊU', 'CÁI GIÁ CỦA TÌNH YÊU | Limitless | YÊU', 'Limitless', 'Pinkdot', 'SPIDERUM YÊU', 'YÊU', 'spiderum']",2024-07-09 14:11:16.868560
isaiahZKBu0,Hà Lan sinh ra CHỦ NGHĨA TƯ BẢN? | pinhpanther123 | KHOA HỌC,2022-07-18T13:00:40Z,PT10M46S,2d,hd,35380,908,,0,29,"['Hà Lan sinh ra CHỦ NGHĨA TƯ BẢN?', 'Hà Lan sinh ra CHỦ NGHĨA TƯ BẢN? | pinhpanther123 | KHOA HỌC', 'KHOA HỌC', 'Nguyễn Lê Minh Thi', 'SPIDERUM KHOA HỌC', 'pinhpanther123', 'spiderum']",2024-07-09 14:11:16.989751
BalJe8dpYFM,GENZ ĐỊNH VỊ BẢN THÂN: TẠI SAO VÀ NHƯ THẾ NÀO?,2022-07-17T03:32:36Z,PT1H52M26S,2d,hd,17262,222,,0,5,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'tối ưu cơ hội thực tập', 'spiderum ama', 'spiderum thực tập', 'spiderum livestream', 'spiderum genz', 'gen z', 'genz', 'spiderum gen z', 'định vị bản thân', 'định vị bản thân là gì', 'spiderum định vị bản thân', 'cách định vị bản thân', 'định vị bản thân để làm gì', 'tại sao cần định vị bản thân', 'GENZ ĐỊNH VỊ BẢN THÂN: TẠI SAO VÀ NHƯ THẾ NÀO?']",2024-07-09 14:11:17.112201
nLfAudhNUCs,Học được gì khi làm công nhân nhãn hiệu ở công ty nghìn tỷ? | Nga Levi | GIÁO DỤC,2022-07-16T13:00:22Z,PT32M56S,2d,hd,30967,1092,,0,44,"['GIÁO DỤC', 'Học được gì khi làm công nhân nhãn hiệu ở công ty nghìn tỷ?', 'Học được gì khi làm công nhân nhãn hiệu ở công ty nghìn tỷ? | Nga Levi | GIÁO DỤC', 'Khánh Linh', 'Nga Levi', 'SPIDERUM GIÁO DỤC', 'spiderum']",2024-07-09 14:11:17.233792
rP2ClKeFAq8,[BOOKCAST 15.7] Giá như tôi biết trước khi học đại học,2022-07-15T20:08:53Z,PT1H26M32S,2d,hd,66248,579,,0,11,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'thực tập sinh google', 'spiderum ama', 'spiderum thực tập', 'spiderum livestream', 'spiderum đại học', 'giá như tôi biết', 'học đại học', 'Notion ambassador', 'Giá như tôi biết trước khi học đại học', 'spiderum bookcast', 'bookcast', 'học đại học như thế nào', 'học đại học hay học nghề', 'có nên học đại học']",2024-07-09 14:11:17.353340
QjR8ggF7RUY,"BÓNG ĐÁ: ""CÔNG CỤ"" CỦA CHỦ NGHĨA DÂN TỘC?  | Tornad | QUAN ĐIỂM",2022-07-15T13:00:28Z,PT18M16S,2d,hd,26308,735,,0,198,"['BÓNG ĐÁ: CÔNG CỤ', 'CHỦ', 'CỦA', 'DÂN', 'NGHĨA', 'Nam', 'QUAN', 'SPIDERUM QUAN ĐIỂM', 'Tornad', 'TỘC?', 'spiderum', 'ĐIỂM']",2024-07-09 14:11:17.470009
Uaxue9rT2Tk,Vỡ mộng du học Âu - Mỹ | Hùng Phạm | GIÁO DỤC,2022-07-14T13:00:16Z,PT12M55S,2d,hd,8347,263,,0,10,"['GIÁO DỤC', 'Hùng Phạm', 'SPIDERUM GIÁO DỤC', 'Vỡ mộng du học Âu - Mỹ', 'Vỡ mộng du học Âu - Mỹ | Hùng Phạm | GIÁO DỤC', 'spiderum']",2024-07-09 14:11:17.591700
Ot0GwYYvYzo,10 trận chiến làm thay đổi lịch sử nhân loại (phần 4) | Tedisious | THẾ GIỚI,2022-07-13T13:00:25Z,PT15M44S,2d,hd,20939,452,,0,24,"['10 trận chiến làm thay đổi lịch sử nhân loại (phần 4)', '10 trận chiến làm thay đổi lịch sử nhân loại (phần 4) | Tedisious | THẾ GIỚI', 'Pinkdot', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'Tedisious', 'spiderum']",2024-07-09 14:11:17.708067
cOgrw5Dl8TA,Chúng ta có nên ngồi đối diện khi hẹn hò? | itskhoi | YÊU,2022-07-12T13:00:33Z,PT11M5S,2d,hd,39044,1396,,0,40,"['Chúng ta có nên ngồi đối diện khi hẹn hò?', 'Chúng ta có nên ngồi đối diện khi hẹn hò? | itskhoi | YÊU', 'Nam', 'SPIDERUM YÊU', 'YÊU', 'itskhoi', 'spiderum']",2024-07-09 14:11:17.843516
2LJQDlJLiJ8,Ai phát minh ra bồn cầu? | RoxyDaBabie | KHOA HỌC,2022-07-11T13:00:03Z,PT7M20S,2d,hd,9694,315,,0,21,"['Ai phát minh ra bồn cầu?', 'Ai phát minh ra bồn cầu? | RoxyDaBabie | KHOA HỌC', 'KHOA HỌC', 'Nam', 'RoxyDaBabie', 'SPIDERUM KHOA HỌC', 'spiderum']",2024-07-09 14:11:17.961447
gaHE0s4-Oww,NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC - Phần 3 | Đức Nhân | TIỀN TÀI,2022-07-10T13:00:19Z,PT15M28S,2d,hd,23766,579,,0,16,"['NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC - Phần 3', 'NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC - Phần 3 | Đức Nhân | TIỀN TÀI', 'Pinkdot', 'SPIDERUM TIỀN TÀI', 'TIỀN TÀI', 'spiderum', 'Đức Nhân']",2024-07-09 14:11:18.079188
miY0vPE0gD0,Bài học Trân Châu Cảng: Ra quyết định BẤT CHẤP KẾT QUẢ | Đức Nhân | THẾ GIỚI,2022-07-09T13:00:20Z,PT20M23S,2d,hd,50484,1153,,0,83,"['Bài học Trân Châu Cảng: Ra quyết định BẤT CHẤP KẾT QUẢ', 'Bài học Trân Châu Cảng: Ra quyết định BẤT CHẤP KẾT QUẢ | Đức Nhân | THẾ GIỚI', 'Khánh Linh', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'spiderum', 'Đức Nhân']",2024-07-09 14:11:18.203441
ilnFEWC0_cQ,[SPIDERUM AMA] Không học đại học tôi vẫn ổn,2022-07-09T01:37:08Z,PT1H36M27S,2d,hd,10437,192,,0,3,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'spiderum ama', 'spiderum livestream', 'livestream', 'Không học đại học tôi vẫn ổn', 'học đại học', 'học đại học hay học nghề', 'bây giờ nên học đại học hay học nghề', 'học đại học hay học nghề ảnh', 'có nên học đại học', 'có cần học đại học không', 'đại học', 'học đại học để làm gì']",2024-07-09 14:11:18.322423
kk7f0567wOw,Góc nhìn về mối quan hệ giữa Đường Tăng và Tôn Ngộ Không | Dũng Phan | QUAN ĐIỂM,2022-07-08T13:00:33Z,PT9M6S,2d,hd,58150,1405,,0,85,"['Dũng Phan', 'Góc nhìn về mối quan hệ giữa Đường Tăng và Tôn Ngộ Không', 'Góc nhìn về mối quan hệ giữa Đường Tăng và Tôn Ngộ Không | Dũng Phan | QUAN ĐIỂM', 'Nguyễn Lê Minh Thi', 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'spiderum']",2024-07-09 14:11:18.445584
MQI21CgDsj8,Chuyên gia tâm lý CÓ HẠNH PHÚC KHÔNG? | Keira Ngo | HƯỚNG NGHIỆP,2022-07-07T13:00:10Z,PT14M50S,2d,hd,14096,541,,0,22,"['Chuyên gia tâm lý CÓ HẠNH PHÚC KHÔNG?', 'Chuyên gia tâm lý CÓ HẠNH PHÚC KHÔNG? | Keira Ngo | HƯỚNG NGHIỆP', 'HƯỚNG NGHIỆP', 'Keira Ngo', 'SPIDERUM HƯỚNG NGHIỆP', 'spiderum']",2024-07-09 14:11:18.565055
dTrgLmG8WyQ,"[BOOKCAST 7.7] Học kinh doanh, làm sáng tạo: Tại sao và Như thế nào?",2022-07-07T05:31:03Z,PT1H13M43S,2d,hd,5360,76,,0,3,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'thực tập cùng cựu intern Google', 'tối ưu cơ hội thực tập', 'thực tập sinh google', 'thực tập', 'thực tập sinh', 'Tìm kiếm và tối ưu cơ hội thực tập', 'Hỏi đáp cùng cựu intern Google', 'tìm kiếm cơ hội thực tập', 'cơ hội thực tập', 'tìm kiếm thực tập', 'spiderum ama', 'scarlet spiderum', 'spiderum thực tập', 'thực tập google', 'cơ hội thực tập sinh']",2024-07-09 14:11:18.688134
grsJA2uirWg,"""Tương lai hai đứa"" và sức ép lên đàn ông  | Limitless | YÊU",2022-07-05T13:00:23Z,PT9M1S,2d,hd,30086,1215,,0,79,"['Limitless', 'Pinkdot', 'SPIDERUM YÊU', 'Tương lai hai đứa', 'YÊU', 'lên', 'spiderum', 'sức', 'và', 'ép', 'ông', 'đàn']",2024-07-09 14:11:18.802714
aUE1T0v8OAQ,Quan hệ Nga - Trung: Bằng mặt nhưng không bằng lòng | trantuanst22 | QUAN ĐIỂM,2022-07-03T13:00:00Z,PT17M46S,2d,hd,176204,2294,,0,279,"['Nguyễn Lê Minh Thi', 'QUAN ĐIỂM', 'Quan hệ Nga - Trung: Bằng mặt nhưng không bằng lòng', 'Quan hệ Nga - Trung: Bằng mặt nhưng không bằng lòng | trantuanst22 | QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'spiderum', 'trantuanst22']",2024-07-09 14:11:18.921974
ChRO8ZeyaL4,"Hành Trình Học ""Lớn""  | Spiderum & TS. Lê Nguyên Phương | Để tâm lý học dẫn đường",2022-07-03T04:00:08Z,PT1H36M29S,2d,hd,113808,1673,,0,59,"['Hành Trình Học Lớn', 'Hành Trình Học Lớn | Spiderum & TS. Lê Nguyên Phương | Để tâm lý học dẫn đường', 'SPIDERUM Để tâm lý học dẫn đường', 'Spiderum & TS. Lê Nguyên Phương', 'spiderum', 'Để tâm lý học dẫn đường']",2024-07-09 14:11:19.042374
WVpo5_J4B64,SPIDERUM AMA: Vượt qua áp lực đồng trang lứa,2022-07-01T15:05:15Z,PT2H1M5S,2d,hd,27334,321,,0,24,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'thực tập cùng cựu intern Google', 'tối ưu cơ hội thực tập', 'thực tập sinh google', 'thực tập', 'thực tập sinh', 'Tìm kiếm và tối ưu cơ hội thực tập', 'Hỏi đáp cùng cựu intern Google', 'tìm kiếm cơ hội thực tập', 'cơ hội thực tập', 'tìm kiếm thực tập', 'spiderum ama', 'scarlet spiderum', 'spiderum thực tập', 'thực tập google', 'cơ hội thực tập sinh']",2024-07-09 14:11:19.164449
FQ53FGljrhI,LÀM GÌ CÓ QUẢ BÁO! | Nomad's Mind | QUAN ĐIỂM,2022-07-01T13:00:18Z,PT6M42S,2d,hd,26809,978,,0,102,"['LÀM GÌ CÓ QUẢ BÁO!', ""LÀM GÌ CÓ QUẢ BÁO! | Nomad's Mind | QUAN ĐIỂM"", 'Nguyễn Lê Minh Thi', ""Nomad's Mind"", 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'spiderum']",2024-07-09 14:11:19.288892
-kyaC783n2k,Ngành xuất bản: Trong cái khó có “ló” cái khôn? | Diệu Thủy | HƯỚNG NGHIỆP,2022-06-30T13:00:00Z,PT15M33S,2d,hd,7424,228,,0,9,['HƯỚNG NGHIỆP'],2024-07-09 14:11:19.408214
lBrP9FAg-mg,[BOOKCAST 30.6] Gen Z đọc gì để mau lớn?,2022-06-30T05:04:04Z,PT1H18S,2d,hd,8328,174,,0,0,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'gen z đọc gì', 'sách cho gen z', 'đọc sách', 'sách cho gen z đọc', 'spiderum gen z', 'sách hay', 'sách hay cho gen z', 'sách đáng đọc', 'sách đáng đọc gen z', 'nên đọc sách gì', 'gen z đọc sách gì', 'gen z đọc gì mau lớn', 'gen z nên đọc gì', 'sách hay nhất', 'cách đọc sách hiệu quả', 'bí quyết đọc sách', 'đọc sách hiệu quả']",2024-07-09 14:11:19.528346
u-_H2Js3VkY,Những sự thật về loài cá | Spiderum | KHOA HỌC,2022-06-29T13:00:37Z,PT17M7S,2d,hd,26882,764,,0,46,"['KHOA HỌC', 'Khánh Linh', 'Những sự thật về loài cá', 'Những sự thật về loài cá | Spiderum | KHOA HỌC', 'SPIDERUM KHOA HỌC', 'Spiderum', 'spiderum']",2024-07-09 14:11:19.644225
sCsVfNPg_IY,Tại sao bạn NÊN TỎ TÌNH với CRUSH của bạn? | Bảo Hoàng | YÊU,2022-06-28T13:00:25Z,PT17M44S,2d,hd,214444,9686,,0,520,"['Bảo Hoàng', 'Pinkdot', 'SPIDERUM YÊU', 'Tại sao bạn NÊN TỎ TÌNH với CRUSH của bạn?', 'Tại sao bạn NÊN TỎ TÌNH với CRUSH của bạn? | Bảo Hoàng | YÊU', 'YÊU', 'spiderum']",2024-07-09 14:11:19.766450
x75Yc6fee1Y,Thiết Phủ Đồ - Đội thiết kỵ thiện chiến nhất | Văn Minh Phương Tây | THẾ GIỚI,2022-06-27T13:00:26Z,PT13M2S,2d,hd,50686,899,,0,144,"['Pinkdot', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'Thiết Phủ Đồ - Đội thiết kỵ thiện chiến nhất', 'Thiết Phủ Đồ - Đội thiết kỵ thiện chiến nhất | Văn Minh Phương Tây | THẾ GIỚI', 'Văn Minh Phương Tây', 'spiderum']",2024-07-09 14:11:19.885892
Yf-oOwhSb-M,NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC (P2) | Đức Nhân | TIỀN TÀI,2022-06-25T17:00:20Z,PT11M7S,2d,hd,48335,922,,0,43,"['NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC (P2)', 'NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC (P2) | Đức Nhân | TIỀN TÀI', 'Pinkdot', 'SPIDERUM TIỀN TÀI', 'TIỀN TÀI', 'spiderum', 'Đức Nhân']",2024-07-09 14:11:20.007421
VKYhZsJnp1o,Và hãy ngưng bàn về hạnh phúc | Kiendeptrai | TÂM SỰ,2022-06-25T13:00:28Z,PT12M42S,2d,hd,17476,606,,0,36,"['Andie', 'Kiendeptrai', 'SPIDERUM TÂM SỰ', 'TÂM SỰ', 'Và hãy ngưng bàn về hạnh phúc', 'Và hãy ngưng bàn về hạnh phúc | Kiendeptrai | TÂM SỰ', 'spiderum']",2024-07-09 14:11:20.130475
47i4LBUxjLI,Offline fan MU: Marketer fullstack là sao?,2022-06-24T15:18:26Z,PT2H2M31S,2d,hd,3418,115,,0,0,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'spiderum mu', 'spiderum ama', 'spiderum livestream', 'spiderum nói chuyện', 'Offline fan MU', 'marketer', 'marketer full stack', 'marketer fullstack là gì', 'spiderum marketer', 'spiderum marketer fullstack', 'offline spiderum', 'offline spiderum fan mu', 'fan mu', 'spiderum fan mu']",2024-07-09 14:11:20.247129
QCFWjJsDH4w,Đi vệ sinh ở trường | Tengaria | TÂM SỰ,2022-06-24T13:30:11Z,PT10M34S,2d,hd,13640,596,,0,70,"['Nam', 'SPIDERUM TÂM SỰ', 'Tengaria', 'TÂM SỰ', 'spiderum', 'Đi vệ sinh ở trường', 'Đi vệ sinh ở trường | Tengaria | TÂM SỰ']",2024-07-09 14:11:20.364880
FmCyglqaOFc,Làm Việc Tốt Đúng Cách: Theo đuổi sự nghiệp phù hợp có ý nghĩa gì?,2022-06-23T17:22:44Z,PT1H14M49S,2d,hd,9274,103,,0,1,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'thực tập cùng cựu intern Google', 'tối ưu cơ hội thực tập', 'thực tập sinh google', 'thực tập', 'thực tập sinh', 'Tìm kiếm và tối ưu cơ hội thực tập', 'Hỏi đáp cùng cựu intern Google', 'tìm kiếm cơ hội thực tập', 'cơ hội thực tập', 'tìm kiếm thực tập', 'spiderum ama', 'scarlet spiderum', 'spiderum thực tập', 'thực tập google', 'cơ hội thực tập sinh']",2024-07-09 14:11:20.490901
jUHjz2oblq8,Bác sĩ tâm lý = SCAM??? | Keira Ngo | HƯỚNG NGHIỆP,2022-06-23T13:00:21Z,PT11M51S,2d,hd,48652,1898,,0,96,"['Bác sĩ tâm lý = SCAM???', 'Bác sĩ tâm lý = SCAM??? | Keira Ngo | HƯỚNG NGHIỆP', 'HƯỚNG NGHIỆP', 'Keira Ngo', 'SPIDERUM HƯỚNG NGHIỆP', 'spiderum']",2024-07-09 14:11:20.609304
BE3bo8Wjdg8,HOẢ GIÁO: Nguồn gốc và Sức mạnh | Spiderum | THẾ GIỚI,2022-06-22T13:00:15Z,PT11M47S,2d,hd,21756,522,,0,43,"['HOẢ GIÁO: Nguồn gốc và Sức mạnh', 'HOẢ GIÁO: Nguồn gốc và Sức mạnh | Spiderum | THẾ GIỚI', 'Nam', 'SPIDERUM THẾ GIỚI', 'Spiderum', 'THẾ GIỚI', 'spiderum']",2024-07-09 14:11:20.729442
hXw6tjNQ0ZI,GIẢI MÃ NGÀNH 101: GENZ CẦN TRANG BỊ GÌ ĐỂ TỰ TIN VÀO ĐỜI?,2022-06-21T15:28:29Z,PT1H45M41S,2d,hd,20685,362,,0,3,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'thực tập cùng cựu intern Google', 'tối ưu cơ hội thực tập', 'thực tập sinh google', 'thực tập', 'thực tập sinh', 'Tìm kiếm và tối ưu cơ hội thực tập', 'Hỏi đáp cùng cựu intern Google', 'tìm kiếm cơ hội thực tập', 'cơ hội thực tập', 'tìm kiếm thực tập', 'spiderum ama', 'scarlet spiderum', 'spiderum thực tập', 'thực tập google', 'cơ hội thực tập sinh']",2024-07-09 14:11:20.860908
DC_B3G_6IiU,Phân Định Đúng Sai Trong Chuyện Tình Cảm | Limitless | YÊU,2022-06-21T13:00:05Z,PT12M37S,2d,hd,22252,790,,0,34,"['Limitless', 'Nam', 'Phân Định Đúng Sai Trong Chuyện Tình Cảm', 'Phân Định Đúng Sai Trong Chuyện Tình Cảm | Limitless | YÊU', 'SPIDERUM YÊU', 'YÊU', 'spiderum']",2024-07-09 14:11:20.979335
m7mkg5NoMHI,Tóm lược lịch sử CUỘC XUNG ĐỘT Israel - Palestine | Tranduccong | THẾ GIỚI,2022-06-20T13:00:33Z,PT15M53S,2d,hd,106754,1392,,0,150,"['Lịch sử xung đột Israel - Palestine', 'Lịch sử xung đột Israel - Palestine | Tranduccong | THẾ GIỚI', 'Pinkdot', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'Tranduccong', 'spiderum']",2024-07-09 14:11:21.097677
YL1t2RXxcQY,THEO ĐUỔI HẠNH PHÚC KHÔNG LÀM TA HẠNH PHÚC | LimLim | TÂM SỰ,2022-06-19T13:00:25Z,PT10M7S,2d,hd,13808,463,,0,16,"['Khánh Linh', 'LimLim', 'SPIDERUM TÂM SỰ', 'THEO ĐUỔI HẠNH PHÚC KHÔNG LÀM TA HẠNH PHÚC', 'THEO ĐUỔI HẠNH PHÚC KHÔNG LÀM TA HẠNH PHÚC | LimLim | TÂM SỰ', 'TÂM SỰ', 'spiderum']",2024-07-09 14:11:21.216801
jBc6ALuko60,Định hướng ngành nghề tương lai | Spiderum & TS. Lê Nguyên Phương | Để tâm lý học dẫn đường,2022-06-18T13:00:31Z,PT1H17M18S,2d,hd,61995,1342,,0,56,"['SPIDERUM Để tâm lý học dẫn đường', 'Spiderum & TS. Lê Nguyên Phương', 'spiderum', 'Để tâm lý học dẫn đường', 'Định hướng ngành nghề tương lai', 'Định hướng ngành nghề tương lai | Spiderum & TS. Lê Nguyên Phương | Để tâm lý học dẫn đường']",2024-07-09 14:11:21.333898
a8osNOpkCvY,LÒNG YÊU NƯỚC: Truyền thống ngàn đời hay truyền thống tân tạo? | Tornad | QUAN ĐIỂM,2022-06-17T13:00:00Z,PT28M49S,2d,hd,88747,2465,,0,1179,"['LÒNG YÊU NƯỚC: Truyền thống ngàn đời hay truyền thống tân tạo?', 'LÒNG YÊU NƯỚC: Truyền thống ngàn đời hay truyền thống tân tạo? | Tornad | QUAN ĐIỂM', 'Pinkdot', 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'Tornad', 'spiderum']",2024-07-09 14:11:21.457947
OOEuVqMaSGE,"Ngành Báo Chí: Thật giả lẫn lộn, biết tin ai?  | Gia Hiền | HƯỚNG NGHIỆP",2022-06-16T13:00:21Z,PT11M42S,2d,hd,9357,276,,0,35,"['Gia Hiền', 'HƯỚNG NGHIỆP', 'Ngành Báo Chí: Thật giả lẫn lộn biết tin ai?', 'Ngành Báo Chí: Thật giả lẫn lộn biết tin ai? | Gia Hiền | HƯỚNG NGHIỆP', 'SPIDERUM HƯỚNG NGHIỆP', 'spiderum']",2024-07-09 14:11:21.576740
xHZW2eDargo,Marne Battle (1918) - Trận chiến thay đổi lịch sử ( Phần 3) | Tedisious | THẾ GIỚI,2022-06-15T13:00:26Z,PT13M3S,2d,hd,23095,572,,0,32,"['Marne Battle (1918) - Trận chiến thay đổi lịch sử ( Phần 3)', 'Marne Battle (1918) - Trận chiến thay đổi lịch sử ( Phần 3) | Tedisious | THẾ GIỚI', 'Pinkdot', 'SPIDERUM THẾ GIỚI', 'THẾ GIỚI', 'Tedisious', 'spiderum']",2024-07-09 14:11:21.695090
WlKvyE6dIRU,KẾT HÔN làm gì khi đang ĐỘC THÂN vui vẻ? | Demi Nguyen | YÊU,2022-06-14T13:00:15Z,PT11M16S,2d,hd,18874,692,,0,52,"['Demi Nguyen', 'Isa Quan', 'KẾT HÔN làm gì khi đang ĐỘC THÂN vui vẻ?', 'KẾT HÔN làm gì khi đang ĐỘC THÂN vui vẻ? | Demi Nguyen | YÊU', 'SPIDERUM YÊU', 'YÊU', 'spiderum']",2024-07-09 14:11:21.813819
xQOuT0yZygc,Đa vũ trụ có thực sự tồn tại? | Nguyễn Minh Thành | KHOA HỌC,2022-06-13T13:00:35Z,PT9M46S,2d,hd,24302,832,,0,73,"['KHOA HỌC', 'Nguyễn Minh Thành', 'SPIDERUM KHOA HỌC', 'Xù', 'spiderum', 'Đa vũ trụ có thực sự tồn tại?', 'Đa vũ trụ có thực sự tồn tại? | Nguyễn Minh Thành | KHOA HỌC']",2024-07-09 14:11:21.928000
x_jqS2Q58eo,NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC (P1) | Đức Nhân | TIỀN TÀI,2022-06-12T13:00:21Z,PT14M28S,2d,hd,130976,2096,,0,104,"['NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC (P1)', 'NOKIA - SỤP ĐỔ VÀ TÁI CẤU TRÚC (P1) | Đức Nhân | TIỀN TÀI', 'Pinkdot', 'SPIDERUM TIỀN TÀI', 'TIỀN TÀI', 'spiderum', 'Đức Nhân']",2024-07-09 14:11:22.039814
8dtrkmN3jJc,Vén màn bí mật nghề PHIÊN DỊCH | Phạm Việt Hà & nghelak | HƯỚNG NGHIỆP,2022-06-11T13:00:07Z,PT12M47S,2d,hd,23453,718,,0,46,"['HƯỚNG NGHIỆP', 'Phạm Việt Hà & nghelak', 'SPIDERUM HƯỚNG NGHIỆP', 'Vén màn bí mật nghề PHIÊN DỊCH', 'Vén màn bí mật nghề PHIÊN DỊCH | Phạm Việt Hà & nghelak | HƯỚNG NGHIỆP', 'Xù', 'spiderum']",2024-07-09 14:11:22.154743
sm-hyUifRQA,"Trí nhớ không tốt, tôi trở thành kẻ không yêu nước  | Kiều Mộc | QUAN ĐIỂM",2022-06-10T13:00:23Z,PT11M23S,2d,hd,33569,1498,,0,260,"['Kiều Mộc', 'Nguyễn Lê Minh Thi', 'QUAN ĐIỂM', 'SPIDERUM QUAN ĐIỂM', 'Trí nhớ không tốt tôi trở thành kẻ không yêu nước', 'Trí nhớ không tốt tôi trở thành kẻ không yêu nước | Kiều Mộc | QUAN ĐIỂM', 'spiderum']",2024-07-09 14:11:22.279239
mu2yzJR38d4,[BOOKCAST 9.6] Người viết thì đọc gì?,2022-06-09T17:38:36Z,PT1H29M56S,2d,hd,9525,141,,0,3,"['spiderum', 'spiderum videos', 'lịch sử spiderum', 'hướng nghiệp spiderum', 'người trong muôn nghề', 'tư duy tích cực', 'đột phá tư duy', 'khám phá', 'spiderum khám phá', 'thực tập cùng cựu intern Google', 'tối ưu cơ hội thực tập', 'thực tập sinh google', 'thực tập', 'thực tập sinh', 'Tìm kiếm và tối ưu cơ hội thực tập', 'Hỏi đáp cùng cựu intern Google', 'tìm kiếm cơ hội thực tập', 'cơ hội thực tập', 'tìm kiếm thực tập', 'spiderum ama', 'scarlet spiderum', 'spiderum thực tập', 'thực tập google', 'cơ hội thực tập sinh']",2024-07-09 14:11:22.400862
